66.249.64.113	Mozilla%2F5.0+%28Macintosh%3B+U%3B+Intel+Mac+OS+X%3B+en%29+AppleWebKit%2F418.9+%28KHTML%2C+like+Gecko%29+Shiira%2F1.2.2+Safari%2F125	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100001274360935%26rc_auth_key%3DeBqgn4b5vBXawHuK1ZQBRcllN2Cwlm	true
66.249.64.98	Mozilla%2F4.0+%28compatible%3B+MSIE+7.0%3B+Windows+NT+5.1%3B+.NET+CLR+1.0.3705%3B+.NET+CLR+1.1.4322%3B+Media+Center+PC+4.0%3B+.NET+CLR+2.0.50727%3B+.NET+CLR+3.0.04506.30%29+Sleipnir%2F2.7.1	http%3A%2F%2Fwww.superrewards-offers.com%2Fsuper%2Fvideo_load%3Fh%3Dnyehtuolehejqgpnsmxkzjmzqpgmjzcopctqxnpdjexpnngieabincqiqrojldzmwtpnmibqmjmlnupyzxyhxq.021293984186%26r%3D%26cs%3D76%26sl%3D6%26sessionid%3DODAwMDAwMDAwMTE1MTM2NTYzMC4yNjAxMS4xNDIzMjYwNzA3	true
207.46.13.97	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.2%3B+en-CA%3B+rv%3A1.9.1.11pre%29+Gecko%2F20100605+SeaMonkey%2F2.0.6pre	http%3A%2F%2Fwww.calculatedriskblog.com%2F2015%2F02%2Flawler-updated-estimates-on-size-of-sf.html%3Futm_source%3Dfeedburner%26utm_medium%3Dtwitter%26utm_campaign%3DFeed%253A%2BCalculatedRisk%2B%2528Calculated%2BRisk%2529	true
180.76.5.171	Mozilla%2F4.0+%28compatible%3B+MSIE+6.0%3B+Windows+NT+5.1%3B+SV1%3B+.NET+CLR+1.1.4322%29+Sleipnir%2F2.21	http%3A%2F%2Fplayfulbet.com%2Fusuarios%2F2760246%2Fedit	true
201.49.220.38	Mozilla%2F5.0+%28X11%3B+Linux+i686%3B+rv%3A2.0.1%29+Gecko%2F20110608+Firefox%2F4.0.1+SeaMonkey%2F2.1+Lightning%2F1.0b4pre	http%3A%2F%2Fwww.goldenglobes.com%2Fvideo%2Fgang-fights-survival-new-furious-7-trailer	true
66.249.64.94	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+i686%3B+de-AT%3B+rv%3A1.8.1.9%29+Gecko%2F20071030+SeaMonkey%2F1.1.6	http%3A%2F%2Fwww.diyfashion.com%2Ffragance%2Frosie-huntington-whiteleys-latest-marks-spencer-fragrance-spread-unveiled-95633	true
217.160.82.168	Mozilla%2F5.0+%28Macintosh%3B+U%3B+Intel+Mac+OS+X%3B+en-US%3B+rv%3A1.8.1.23%29+Gecko%2F20090823+SeaMonkey%2F1.1.18	http%3A%2F%2Fwww.dallasnews.com%2Fbusiness%2Fcolumnists%2Frobert-miller%2F20141019-blake-shelton-usher-to-play-dallas-united-ways-90th-birthday-bash.ece	true
217.160.82.2	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+de-AT%3B+rv%3A1.8.1.17%29+Gecko%2F20080829+SeaMonkey%2F1.1.12	http%3A%2F%2Fwww.diyfashion.com%2Fdesignerluxury%2Fmiu-miu-taps-hollywood-starlets-spring-campaign-62639%3Futm_source%3D29052%26utm_medium%3Dcpc%26utm_campaign%3Dclickpayz_29052	true
207.46.13.97	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+it-IT%3B+rv%3A1.8.1.22%29+Gecko%2F20090605+SeaMonkey%2F1.1.17	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100003067519838%26rc_auth_key%3DrXVA0IDeIM3FW30Olw0NfKAobCjHDc	true
66.249.64.77	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+9.0%3B+en-US%3B+rv%3A1.9.1.11%29+Gecko%2F20100701+SeaMonkey%2F2.0.6	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100004169324084%26rc_auth_key%3DGV5nSeupuqHc1kqqspSYzBD1yUAteJ	true
108.59.82.144	Bot+1.0	http%3A%2F%2Fwww.recipecorner.com%2Frecipe%2Farticle%2Fdrinks%2Falcohol%2Fbon-appetit-checks-mustard-lover-seth-meyers	false
217.160.81.173		https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100001274360935%26rc_auth_key%3DeBqgn4b5vBXawHuK1ZQBRcllN2Cwlm	false
66.249.64.94	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+6.1%3B+en-US%3B+rv%3A1.9.1.14%29+Gecko%2F20100930+SeaMonkey%2F2.0.9	https%3A%2F%2Fultra.trophymanager.com%2Ftactics%2F	true
66.249.78.198	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+ru%3B+rv%3A1.9.1.19%29+Gecko%2F20110420+SeaMonkey%2F2.0.14	https%3A%2F%2Fultra.trophymanager.com%2Ftactics%2F	true
212.231.30.138	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+i686%3B+en-US%3B+rv%3A1.9.1b4pre%29+Gecko%2F20090405+Shiretoko%2F3.5b4pre	http%3A%2F%2Fwww.calculatedriskblog.com%2F2015%2F02%2Flawler-updated-estimates-on-size-of-sf.html%3Futm_source%3Dfeedburner%26utm_medium%3Dtwitter%26utm_campaign%3DFeed%253A%2BCalculatedRisk%2B%2528Calculated%2BRisk%2529	true
94.243.220.76	Mozilla%2F5.0+%28Windows+NT+6.0%3B+rv%3A19.0%29+Gecko%2F20100101+Firefox%2F19.0+SeaMonkey%2F2.16.1	http%3A%2F%2Fnym1.ib.adnxs.com%2Fif%3Fe%3DwqT_3QL0A8jrAQAAAgDWAAUItvPUpgUQyfbQsramscMIGODy4qfznYHOQyABKi0JYkA6ljIJ9j8RZmYBAljyPxnufD81XrrZPyFANV66SQz4PynNzAEBuPw_MIi-7wE4vwJAlA9IAlDc7MoLWMbOIGAAaNSkA3AAeKPnAoABAYoBA1VTRJIBAQbwUpgBrAKgAfoBqAEAsAEAuAECwAEFyAEA0AEA2AEA4AEA8AEAigI6dWYoJ2EnLCAzNDY5NTAsIDE0MjMyNjAwODYpO3VmKCdyJywgMjQyOTUwMDQsMh4A8HKSAqEBIURTNC1RZ2lwNVpzREVOenN5Z3NZQUNER3ppQXdBRGdBUUFCSWxBOVFpTDd2QVZnQVlQX19fXzhQYUFCd0FYZ0JnQUVCaUFFQmtBRUJtQUVCb0FFQnFBRURzQUVBdVFITnpNek16TXo4UDhFQnpjBQxQTV9EX0pBYldKUnFTNVFQRV8yUUVBCQEoRHdQLUFCNDdFSTkBFDRJQV-aAh0hemdaM1B3aTKkAPBReHM0Z0lBQS7YAjfgAoeCHuoCC2xhdGltZXMuY29t8gIQCgVDUF9JRBIHNjc0Njc5M4ADAIgDAZAD3aECmAMAoAMBqgMAsAMAuAMAwAOsAsgDAA..%26dlo%3D1%26referrer%3Dlatimes.com	true
217.160.80.173	Mozilla%2F5.0+%28X11%3B+Linux+x86_64%3B+rv%3A14.0%29+Gecko%2F20120817+SeaMonkey%2F2.11	http%3A%2F%2Fyahoo.thepostgame.com%2Fblog%2Fdaily-take%2F201502%2Ffamily-sues-pop-warner-youth-former-over-sons-suicide-cte-findings	true
180.76.5.147	Mozilla%2F5.0+%28Windows+NT+5.2%3B+rv%3A2.0b7pre%29+Gecko%2F20100915+Firefox%2F4.0b7pre+SeaMonkey%2F2.1b1pre	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100001274360935%26rc_auth_key%3DeBqgn4b5vBXawHuK1ZQBRcllN2Cwlm	true
66.249.64.35	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+6.1%3B+en-US%3B+rv%3A1.8.1.24%29+Gecko%2F20100228+Sylera%2F3.0.20+SeaMonkey%2F1.1.6	http%3A%2F%2Fm-yahoo.thepostgame.com%2Fblog%2Flist%2F201502%2Fnbas-highest-paid-players-2014-15%3Fpage%3D17	true
66.249.78.198		http%3A%2F%2Fwww.profpress.ma%2F	false
43.225.149.49	Mozilla%2F5.0+%28Macintosh%3B+U%3B+Intel+Mac+OS+X+10_5_6%3B+es-es%29+AppleWebKit%2F525.27.1+%28KHTML%2C+like+Gecko%29+Stainless%2F0.4.5+Safari%2F525.20.1	http%3A%2F%2Ffaceboook.com	false
207.46.13.51	Mozilla%2F4.0+%28compatible%3B+MSIE+7.0%3B+Windows+NT+5.1%3B+Trident%2F4.0%3B+.NET+CLR+1.1.4322%3B+.NET+CLR+2.0.50727%3B+InfoPath.1%3B+.NET+CLR+3.0.04506.648%3B+.NET+CLR+3.5.21022%29+Sleipnir%2F2.8.4	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100005128819248%26rc_auth_key%3DB36b1hTslEmCsQMPaVbRA2CMXkampo	true
66.249.64.43	Mozilla%2F5.0+%28X11%3B+Linux+i686%3B+rv%3A15.0%29+Gecko%2F20120910+Firefox%2F15.0.1+SeaMonkey%2F2.12.1	http%3A%2F%2Fsmothered-mate.com%2F	true
66.249.78.205	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+en-US%3B+rv%3A1.8.1.21%29+Gecko%2F20090303+SeaMonkey%2F1.1.14	https%3A%2F%2Ffbgamezone.royalcactus.com%2Fjeux_end.php%3FidPart%3D2765265285968989851%26rc_auth_id_inscri%3D100003310847122%26rc_auth_key%3DaqKPm4heV7CMp5j7KBXl7qlbQQOydu%26rc_version%3Dnull	true
212.231.30.138	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.0%3B+de-AT%3B+rv%3A1.8.1.4%29+Gecko%2F20070509+SeaMonkey%2F1.1.2	http%3A%2F%2Fcrimeblog.dallasnews.com%2F2015%2F02%2Fjoseph-randles-ex-girlfriend-asks-kansas-judge-for-protective-order-against-the-cowboys-running-back.html%2F	true
66.249.64.113	Mozilla%2F4.0+%28compatible%3B+MSIE+8.0%3B+Windows+NT+6.1%3B+Trident%2F4.0%3B+SLCC2%3B+.NET+CLR+2.0.50727%3B+.NET+CLR+3.5.30729%3B+.NET+CLR+3.0.30729%3B+Media+Center+PC+6.0%3B+.NET4.0C%3B+.NET4.0E%3B+InfoPath.2%3B+Tablet+PC+2.0%3B+TheWorld%29	https%3A%2F%2Fsleepywings.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100002876218952%26rc_auth_key%3DGfvm3HrIg6SKmqrfk6J2zVRGtQOywm	true
217.160.82.2	Mozilla%2F4.0+%28compatible%3B+MSIE+7.0%3B+Windows+NT+6.0%3B+SLCC1%3B+.NET+CLR+2.0.50727%3B+Media+Center+PC+5.0%3B+.NET+CLR+3.0.04506%3B+InfoPath.1%29+Sleipnir%2F2.5.17	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100005128819248%26rc_auth_key%3DB36b1hTslEmCsQMPaVbRA2CMXkampo	true
66.249.64.77	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+pt-BR%29+AppleWebKit%2F533.3+%28KHTML%2C+like+Gecko%29+WeltweitimnetzBrowser%2F0.25+Safari%2F533.3	http%3A%2F%2Fwww.diyfashion.com%2Flatest-trends%2Fmake-your-season%25E2%2580%2599s-greetings-sexy-sparkly-skirt-92739%3Futm_source%3D28775%26utm_medium%3Dcpc%26utm_campaign%3Dclickpayz_28775	true
66.249.64.98	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+i686%3B+nb-NO%3B+rv%3A1.9.1.16%29+Gecko%2F20110420+SeaMonkey%2F2.0.14	http%3A%2F%2Fsmothered-mate.com%2F	true
101.226.33.237	Mozilla%2F5.0+%28Windows+NT+5.2%3B+rv%3A7.0a1%29+Gecko%2F20110622+SeaMonkey%2F2.4a1	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100003952567327%26rc_auth_key%3DqoxFq3VVAoVKamgoyxWLTK2UthJidg	true
66.249.64.121	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+en-US%3B+rv%3A1.8.1.2%29+Gecko%2F20070222+SeaMonkey%2F1.1.1	http%3A%2F%2Fwww.listia.com%2F	true
217.160.82.168	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+6.1%3B+en-US%3B+rv%3A1.9.1.9%29+Gecko%2F20100317+Lightning%2F1.0b1+SeaMonkey%2F2.0.4	http%3A%2F%2Ffaceboook.com	false
94.243.220.76	Mozilla%2F4.0+%28compatible%3B+MSIE+8.0%3B+Windows+NT+6.1%3B+Trident%2F4.0%3B+Mozilla%2F4.0+%28compatible%3B+MSIE+6.0%3B+Windows+NT+5.1%3B+SV1%29+%3B+SLCC2%3B+.NET+CLR+2.0.50727%3B+.NET+CLR+3.5.30729%3B+.NET+CLR+3.0.30729%3B+Media+Center+PC+6.0%3B+.NET4.0C%3B+InfoPath.3%3B+TheWorld%29	http%3A%2F%2Fyahoo.thepostgame.com%2Fblog%2Fdaily-take%2F201502%2Ffamily-sues-pop-warner-youth-former-over-sons-suicide-cte-findings	true
211.36.159.183	Mozilla%2F4.0+%28compatible%3B+MSIE+8.0%3B+Windows+NT+6.1%3B+WOW64%3B+Trident%2F4.0%3B+SLCC2%3B+.NET+CLR+2.0.50727%3B+.NET+CLR+3.5.30729%3B+.NET+CLR+3.0.30729%3B+Media+Center+PC+6.0%3B+InfoPath.2%3B+Sleipnir%2F2.9.6%29	http%3A%2F%2Fwww.profpress.ma%2F	true
180.76.5.171	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+x86_64%3B+en-US%3B+rv%3A1.8.0.14eol%29+Gecko%2F20120628+CentOS%2F1.0.9-40.el4.centos+SeaMonkey%2F1.0.9	http%3A%2F%2Fweb2.ourworld.com%2Fow%2Fmembers%2F%3Fenv%3Dhome	true
66.249.64.73	Mozilla%2F5.0+%28Windows%3B+U%3B+Win+9x+4.90%3B+en-GB%3B+rv%3A1.8.1.6%29+Gecko%2F20070802+SeaMonkey%2F1.1.4	https%3A%2F%2Ffbgamezone.royalcactus.com%2Fjeux_end.php%3FidPart%3D2765265285968989851%26rc_auth_id_inscri%3D100003310847122%26rc_auth_key%3DaqKPm4heV7CMp5j7KBXl7qlbQQOydu%26rc_version%3Dnull	true
217.160.81.2	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+en-US%3B+rv%3A1.8.1b2%29+Gecko%2F20060821+SeaMonkey%2F1.1a	https%3A%2F%2Ffbgamezone.royalcactus.com%2Findex_2.php%3Frc_auth_id_inscri%3D100003067519838%26rc_auth_key%3DrXVA0IDeIM3FW30Olw0NfKAobCjHDc	true
192.10.10.10	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+de%3B+rv%3A1.9.1.17%29+Gecko%2F20110123+SeaMonkey%2F2.0.12	http%3A%2F%2Fs1.sfgame.gr%2F	false
66.249.64.69	Mozilla%2F5.0+%28Windows+NT+5.2%3B+rv%3A7.0a1%29+Gecko%2F20110527+SeaMonkey%2F2.2a1pre	http%3A%2F%2Fwww.godork.com%2Fnew%2Ffeatured-video%2F	true
66.249.78.205	Mozilla%2F5.0+%28Macintosh%3B+U%3B+Intel+Mac+OS+X%3B+en-US%3B+rv%3A1.8.1.13%29+Gecko%2F20080313+SeaMonkey%2F1.1.9	http%3A%2F%2Fwww.recipecorner.com%2Frecipe%2Farticle%2Falcohol-recipe%2F7-really-good-reasons-drink-more-red-wine%3Futm_source%3D28775%26utm_medium%3Dcpc%26utm_campaign%3Dclickpayz_28775	true
201.147.132.57	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+fr%3B+rv%3A1.8.1.2pre%29+Gecko%2F20070111+SeaMonkey%2F1.1	http%3A%2F%2Ftpc.googlesyndication.com%2Fsafeframe%2F1-0-1%2Fhtml%2Fcontainer.html	true
151.250.164.109	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+fr-FR%3B+rv%3A1.8.1.2pre%29+Gecko%2F20070111+SeaMonkey%2F1.1	http%3A%2F%2Flive.sekindo.com%2F%5B%5BIMPORT%5D%5D%2Fredir.adap.tv%2Fredir%2Fclient%2FVPAIDClient.swf%3FadTagUrl%3Dhttp%253A%252F%252Fads.adaptv.advertising.com%252Fa%252Fh%252Ftxs	true
66.249.64.121	Mozilla%2F5.0+%28Windows+NT+5.1%3B+rv%3A15.0%29+Gecko%2F20120909+Firefox%2F15.0.1+SeaMonkey%2F2.12.1	http%3A%2F%2Fwww.recipecorner.com%2Frecipe%2Farticle%2Fdrinks%2Falcohol%2Fbon-appetit-checks-mustard-lover-seth-meyers	true
112.19.229.23	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+i686%3B+en-US%3B+rv%3A1.8.0.7%29+Gecko%2F20060914+SeaMonkey%2F1.0.5	http%3A%2F%2Fwww.profpress.ma%2F	true
180.76.5.147	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+i686%3B+de-DE%3B+rv%3A1.8.1.21%29+Gecko%2F20090322+SeaMonkey%2F1.1.15	http%3A%2F%2Fyahoo.thepostgame.com%2Fblog%2Fdaily-take%2F201502%2Ffamily-sues-pop-warner-youth-former-over-sons-suicide-cte-findings	true
66.249.64.69	Mozilla%2F5.0+%28Windows+NT+5.2%3B+rv%3A7.0a1%29+Gecko%2F20110618+SeaMonkey%2F2.4a1	http%3A%2F%2Ftpc.googlesyndication.com%2Fsafeframe%2F1-0-1%2Fhtml%2Fcontainer.html	true
66.249.64.113	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+en-US%3B+rv%3A1.9.1.13%29+Gecko%2F20100914+Mnenhy%2F0.8.3+SeaMonkey%2F2.0.8	http%3A%2F%2Fwww.goldenglobes.com%2Fawards-season%2Fsxsw-film-festival-winners-announced-8771%3Fcat%3D8763	true
207.46.13.51		https%3A%2F%2Fultra.trophymanager.com%2Ftactics%2F	false
43.225.149.49	Bot+1.0	http%3A%2F%2Fweb1.ourworld.com%2Fow%2Fmembers%2F%3Fenv%3Dhome	false
90.236.49.48	Mozilla%2F4.0+%28compatible%3B+MSIE+8.0%3B+Windows+NT+6.1%3B+WOW64%3B+Trident%2F4.0%3B+SLCC2%3B+.NET+CLR+2.0.50727%3B+.NET+CLR+3.5.30729%3B+.NET+CLR+3.0.30729%3B+Media+Center+PC+6.0%3B+.NET+CLR+1.1.4322%3B+AskTB5.6%3B+TheWorld%29	http%3A%2F%2Fwww.listia.com%2F	true
217.160.81.173	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+x86_64%3B+en-US%3B+rv%3A1.9.1.1%29+Gecko%2F20090716+Ubuntu%2F9.04+%28jaunty%29+Shiretoko%2F3.5.1	http%3A%2F%2Fwww.playfulbet.com%2Feventos	true
207.46.13.51	Mozilla%2F4.0+%28compatible%3B+MSIE+7.0%3B+Windows+NT+5.1%3B+Trident%2F4.0%3B+.NET+CLR+1.1.4322%3B+.NET+CLR+2.0.50727%3B+InfoPath.1%3B+.NET+CLR+3.0.04506.648%3B+.NET+CLR+3.5.21022%29+Sleipnir%2F2.8.4	http%3A%2F%2Fyahoo.thepostgame.com%2Fblog%2Flist%2F201502%2Fnbas-highest-paid-players-2014-15	true
66.249.64.69	Mozilla%2F5.0+%28Windows%3B+U%3B+Win+9x+4.90%3B+en-US%3B+rv%3A1.8.1.22%29+Gecko%2F20090605+SeaMonkey%2F1.1.17	https%3A%2F%2Ffbgamezone.royalcactus.com%2Fjeux_end.php%3FidPart%3D2765272915671158450%26rc_auth_id_inscri%3D10205590626555161%26rc_auth_key%3DSVjdQnYx8v2LlQfb4bgaE8lL6Oj7Xk	true
123.125.71.60	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.1%3B+en-US%3B+rv%3A1.9a2pre%29+Gecko%2F20070130+SeaMonkey%2F1.5a	https%3A%2F%2Ffbgamezone.royalcactus.com%2Fjeux_end.php%3FidPart%3D2765265285968989851%26rc_auth_id_inscri%3D100003310847122%26rc_auth_key%3DaqKPm4heV7CMp5j7KBXl7qlbQQOydu%26rc_version%3Dnull	true
180.76.5.145	Mozilla%2F5.0+%28Windows+NT+5.2%3B+rv%3A7.0a1%29+Gecko%2F20110530+SeaMonkey%2F2.2a1pre	https%3A%2F%2Fultra.trophymanager.com%2Fclub%2F719942%2F	true
66.249.64.25	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+i686%3B+en-US%3B+rv%3A1.9.1b4pre%29+Gecko%2F20090405+SeaMonkey%2F2.0b1pre		false
212.231.30.138	Mozilla%2F4.0+%28compatible%3B+MSIE+6.0%3B+Windows+NT+5.1%3B+SV1%3B+FunWebProducts-AskJeevesJapan%3B+GTB6%3B+.NET+CLR+1.1.4322%3B+.NET+CLR+2.0.50727%3B+.NET+CLR+3.0.04506.648%3B+.NET+CLR+3.5.21022%3B+.NET+CLR+3.0.4506.2152%3B+.NET+CLR+3.5.30729%29+Sleipnir%2F2.8.4	http%3A%2F%2Fwww.diyfashion.com%2Flatest-trends%2Fmake-your-season%25E2%2580%2599s-greetings-sexy-sparkly-skirt-92739%3Futm_source%3D28775%26utm_medium%3Dcpc%26utm_campaign%3Dclickpayz_28775	true
66.249.64.102	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.2%3B+en-CA%3B+rv%3A1.9.3a3pre%29+Gecko%2F20100312+SeaMonkey%2F2.1a1pre	http%3A%2F%2Fwww.diyfashion.com%2Flatest-trends%2Fmake-your-season%25E2%2580%2599s-greetings-sexy-sparkly-skirt-92739%3Futm_source%3D28775%26utm_medium%3Dcpc%26utm_campaign%3Dclickpayz_28775	true
66.249.64.73	Mozilla%2F5.0+%28Windows%3B+U%3B+Windows+NT+5.2%3B+en-CA%3B+rv%3A1.9.1.9pre%29+Gecko%2F20100305+SeaMonkey%2F2.0.4pre	http%3A%2F%2Fwww.celebrity-gossip.net%2Fghostbusters-3%2Fall-female-%25E2%2580%259Cghostbusters%25E2%2580%259D-cast-revealed-1638162	true
66.249.64.69	Mozilla%2F5.0+%28X11%3B+U%3B+Linux+x86_64%3B+fr-FR%3B+rv%3A1.8.1.12%29+Gecko%2F20080209+SeaMonkey%2F1.1.8	http%3A%2F%2Fs27.sfgame.de%2F	true
